"No.","Time","Source","Destination","Protocol","Length","Info"
"2405","4.507932","35.217.16.75","192.168.3.2","UDP, HiPerConTracer","250","50002  >  63328 Len=208 (SendTTL=30, Round=158)"
"2406","4.510777","35.217.37.16","192.168.3.2","UDP","336","50004  >  63452 Len=294"
"2407","4.512605","192.168.3.2","35.217.16.75","UDP, HiPerConTracer","230","63328  >  50002 Len=188 (SendTTL=39, Round=111)"
"2408","4.513664","107.161.154.161","192.168.3.2","TCP","295","25941  >  55851 [PSH, ACK] Seq=28006 Ack=408 Win=774 Len=241"
"2409","4.513682","192.168.3.2","107.161.154.161","TCP","54","55851  >  25941 [ACK] Seq=414 Ack=28247 Win=1025 Len=0"
"2410","4.514288","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2411","4.516684","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2412","4.517813","35.217.37.16","192.168.3.2","UDP","807","50004  >  63452 Len=765"
"2413","4.527311","35.217.16.75","192.168.3.2","UDP, HiPerConTracer","243","50002  >  63328 Len=201 (SendTTL=30, Round=158)"
"2414","4.530937","35.217.37.16","192.168.3.2","UDP","388","50004  >  63452 Len=346"
"2415","4.531182","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2416","4.531747","192.168.3.2","35.217.16.75","UDP, HiPerConTracer","257","63328  >  50002 Len=215 (SendTTL=39, Round=111)"
"2417","4.531889","35.217.37.16","192.168.3.2","UDP","1169","50004  >  63452 Len=1127"
"2418","4.537045","192.168.3.2","35.217.37.16","UDP","98","63452  >  50004 Len=56"
"2419","4.546991","35.217.16.75","192.168.3.2","UDP, HiPerConTracer","239","50002  >  63328 Len=197 (SendTTL=30, Round=158)"
"2420","4.548669","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2421","4.548759","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2422","4.549633","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2423","4.549633","35.217.37.16","192.168.3.2","UDP","401","50004  >  63452 Len=359"
"2424","4.549856","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2425","4.550998","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2426","4.551191","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2427","4.551289","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2428","4.551776","192.168.3.2","35.217.16.75","UDP, HiPerConTracer","257","63328  >  50002 Len=215 (SendTTL=39, Round=111)"
"2429","4.552124","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2430","4.552293","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2431","4.552386","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2432","4.552523","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2433","4.552905","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2434","4.553004","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2435","4.553963","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2436","4.554068","35.217.37.16","192.168.3.2","UDP","574","50004  >  63452 Len=532"
"2437","4.558221","107.161.154.161","192.168.3.2","TCP","60","25941  >  55851 [ACK] Seq=28247 Ack=414 Win=774 Len=0"
"2438","4.559879","107.161.154.161","192.168.3.2","TCP","189","25941  >  55851 [PSH, ACK] Seq=28247 Ack=414 Win=774 Len=135"
"2439","4.565008","35.217.37.16","192.168.3.2","UDP","891","50004  >  63452 Len=849"
"2440","4.567234","35.217.16.75","192.168.3.2","UDP, HiPerConTracer","248","50002  >  63328 Len=206 (SendTTL=30, Round=158)"
"2441","4.570963","35.217.37.16","192.168.3.2","UDP","373","50004  >  63452 Len=331"
"2442","4.571753","192.168.3.2","35.217.16.75","UDP, HiPerConTracer","248","63328  >  50002 Len=206 (SendTTL=39, Round=111)"
"2443","4.581580","35.217.37.16","192.168.3.2","UDP","1039","50004  >  63452 Len=997"
"2444","4.587015","35.217.16.75","192.168.3.2","UDP, HiPerConTracer","251","50002  >  63328 Len=209 (SendTTL=30, Round=158)"
"2445","4.587205","192.168.3.2","35.217.37.16","UDP","102","63452  >  50004 Len=60"
"2446","4.589843","35.217.37.16","192.168.3.2","UDP","416","50004  >  63452 Len=374"
"2447","4.591708","192.168.3.2","35.217.16.75","UDP, HiPerConTracer","249","63328  >  50002 Len=207 (SendTTL=39, Round=111)"
"2448","4.598222","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2449","4.598994","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2450","4.599956","35.217.37.16","192.168.3.2","UDP","336","50004  >  63452 Len=294"
"2451","4.602206","192.168.3.2","107.161.154.161","TCP","54","55851  >  25941 [ACK] Seq=414 Ack=28382 Win=1025 Len=0"
"2452","4.605160","192.168.3.2","107.161.154.161","TCP","57","55851  >  25941 [PSH, ACK] Seq=414 Ack=28382 Win=1025 Len=3"
"2453","4.606910","192.168.3.2","107.161.154.161","TCP","57","55851  >  25941 [PSH, ACK] Seq=417 Ack=28382 Win=1025 Len=3"
"2454","4.606921","35.217.16.75","192.168.3.2","UDP, HiPerConTracer","234","50002  >  63328 Len=192 (SendTTL=30, Round=158)"
"2455","4.609369","35.217.37.16","192.168.3.2","UDP","357","50004  >  63452 Len=315"
"2456","4.611844","192.168.3.2","35.217.16.75","UDP, HiPerConTracer","245","63328  >  50002 Len=203 (SendTTL=39, Round=111)"
"2457","4.612858","107.161.154.161","192.168.3.2","TCP","438","25941  >  55851 [PSH, ACK] Seq=28382 Ack=414 Win=774 Len=384"
"2458","4.615728","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2459","4.615928","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2460","4.617033","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2461","4.617226","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2462","4.617226","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2463","4.617833","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2464","4.618002","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2465","4.618997","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2466","4.618997","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2467","4.619218","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2468","4.619682","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2469","4.619682","35.217.37.16","192.168.3.2","UDP","582","50004  >  63452 Len=540"
"2470","4.622891","188.114.98.224","192.168.3.2","TCP","66","[TCP Retransmission] 443  >  56184 [FIN, ACK] Seq=1 Ack=1 Win=9 Len=0 SLE=106 SRE=203"
"2471","4.627522","35.217.16.75","192.168.3.2","UDP, HiPerConTracer","249","50002  >  63328 Len=207 (SendTTL=30, Round=158)"
"2472","4.629359","35.217.37.16","192.168.3.2","UDP","412","50004  >  63452 Len=370"
"2473","4.632045","35.217.37.16","192.168.3.2","UDP","963","50004  >  63452 Len=921"
"2474","4.632542","192.168.3.2","35.217.16.75","UDP, HiPerConTracer","242","63328  >  50002 Len=200 (SendTTL=39, Round=111)"
"2475","4.637303","192.168.3.2","35.217.37.16","UDP","102","63452  >  50004 Len=60"
"2476","4.647242","35.217.16.75","192.168.3.2","UDP, HiPerConTracer","248","50002  >  63328 Len=206 (SendTTL=30, Round=158)"
"2477","4.648659","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2478","4.649116","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2479","4.649796","35.217.37.16","192.168.3.2","UDP","420","50004  >  63452 Len=378"
"2480","4.649796","35.217.37.16","192.168.3.2","UDP","459","50004  >  63452 Len=417"
"2481","4.651762","192.168.3.2","35.217.16.75","UDP, HiPerConTracer","252","63328  >  50002 Len=210 (SendTTL=39, Round=111)"
"2482","4.658541","107.161.154.161","192.168.3.2","TCP","60","25941  >  55851 [ACK] Seq=28766 Ack=420 Win=774 Len=0"
"2483","4.659924","107.161.154.161","192.168.3.2","TCP","254","25941  >  55851 [PSH, ACK] Seq=28766 Ack=420 Win=774 Len=200"
"2484","4.659940","192.168.3.2","107.161.154.161","TCP","54","55851  >  25941 [ACK] Seq=420 Ack=28966 Win=1023 Len=0"
"2485","4.664622","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2486","4.666576","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2487","4.666755","192.168.3.2","35.217.37.16","RTCP","94","Receiver Report   "
"2488","4.666831","35.217.16.75","192.168.3.2","UDP, HiPerConTracer","234","50002  >  63328 Len=192 (SendTTL=30, Round=158)"
"2489","4.667367","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2490","4.667617","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2491","4.668996","35.217.37.16","192.168.3.2","RTCP","138","Sender Report   "
"2492","4.668996","35.217.37.16","192.168.3.2","RTCP","114","Sender Report   "
"2493","4.669608","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2494","4.669608","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2495","4.669803","35.217.37.16","192.168.3.2","UDP","1043","50004  >  63452 Len=1001"
"2496","4.670537","35.217.37.16","192.168.3.2","UDP","369","50004  >  63452 Len=327"
"2497","4.671733","192.168.3.2","35.217.16.75","UDP, HiPerConTracer","259","63328  >  50002 Len=217 (SendTTL=39, Round=111)"
"2498","4.681636","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2499","4.682689","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2500","4.682689","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2501","4.683112","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2502","4.683798","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2503","4.683973","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2504","4.684824","35.217.37.16","192.168.3.2","UDP","731","50004  >  63452 Len=689"
"2505","4.688287","192.168.3.2","35.217.37.16","UDP","102","63452  >  50004 Len=60"
"2506","4.688961","35.217.16.75","192.168.3.2","UDP, HiPerConTracer","227","50002  >  63328 Len=185 (SendTTL=30, Round=158)"
"2507","4.690209","35.217.37.16","192.168.3.2","UDP","382","50004  >  63452 Len=340"
"2508","4.691748","192.168.3.2","35.217.16.75","UDP, HiPerConTracer","257","63328  >  50002 Len=215 (SendTTL=39, Round=111)"
"2509","4.699031","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2510","4.699899","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2511","4.701017","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2512","4.701017","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2513","4.701139","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2514","4.701977","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2515","4.701977","35.217.37.16","192.168.3.2","UDP","383","50004  >  63452 Len=341"
"2516","4.705262","192.168.3.2","107.161.154.161","TCP","57","55851  >  25941 [PSH, ACK] Seq=420 Ack=28966 Win=1023 Len=3"
"2517","4.707227","192.168.3.2","107.161.154.161","TCP","57","55851  >  25941 [PSH, ACK] Seq=423 Ack=28966 Win=1023 Len=3"
"2518","4.710016","35.217.37.16","192.168.3.2","UDP","429","50004  >  63452 Len=387"
"2519","4.710050","HuaweiDevice_5c:9a:16","Spanning-tree-(for-bridges)_00","STP","60","Conf. Root = 28672/0/14:51:20:5c:9a:16  Cost = 0  Port = 0x8002"
"2520","4.710331","35.217.16.75","192.168.3.2","UDP, HiPerConTracer","240","50002  >  63328 Len=198 (SendTTL=30, Round=158)"
"2521","4.711560","107.161.154.161","192.168.3.2","TCP","181","25941  >  55851 [PSH, ACK] Seq=28966 Ack=420 Win=774 Len=127"
"2522","4.711949","192.168.3.2","35.217.16.75","UDP, HiPerConTracer","242","63328  >  50002 Len=200 (SendTTL=39, Round=111)"
"2523","4.715024","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2524","4.715659","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2525","4.715962","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2526","4.717208","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2527","4.717290","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2528","4.717391","35.217.37.16","192.168.3.2","UDP","766","50004  >  63452 Len=724"
"2529","4.729471","35.217.16.75","192.168.3.2","UDP, HiPerConTracer","248","50002  >  63328 Len=206 (SendTTL=30, Round=158)"
"2530","4.731443","35.217.37.16","192.168.3.2","UDP","409","50004  >  63452 Len=367"
"2531","4.731739","192.168.3.2","35.217.16.75","UDP, HiPerConTracer","251","63328  >  50002 Len=209 (SendTTL=39, Round=111)"
"2532","4.731743","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2533","4.731967","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2534","4.732947","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2535","4.733140","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2536","4.733867","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2537","4.733867","35.217.37.16","192.168.3.2","UDP","405","50004  >  63452 Len=363"
"2538","4.740120","192.168.3.2","35.217.37.16","UDP","106","63452  >  50004 Len=64"
"2539","4.741233","188.114.98.224","192.168.3.2","TCP","66","[TCP Retransmission] 443  >  56185 [FIN, ACK] Seq=1 Ack=1 Win=9 Len=0 SLE=82 SRE=131"
"2540","4.748651","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2541","4.748790","35.217.37.16","192.168.3.2","UDP","395","50004  >  63452 Len=353"
"2542","4.750724","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2543","4.750812","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2544","4.750923","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2545","4.751011","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2546","4.751104","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2547","4.751210","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2548","4.751210","35.217.16.75","192.168.3.2","UDP, HiPerConTracer","238","50002  >  63328 Len=196 (SendTTL=30, Round=158)"
"2549","4.752007","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2550","4.752202","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2551","4.752551","192.168.3.2","35.217.16.75","UDP, HiPerConTracer","252","63328  >  50002 Len=210 (SendTTL=39, Round=111)"
"2552","4.752788","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2553","4.752875","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2554","4.752967","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2555","4.753064","35.217.16.75","192.168.3.2","RTCP","94","Receiver Report   "
"2556","4.753964","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2557","4.754056","35.217.37.16","192.168.3.2","UDP","1097","50004  >  63452 Len=1055"
"2558","4.758088","192.168.3.2","107.161.154.161","TCP","54","55851  >  25941 [ACK] Seq=426 Ack=29093 Win=1022 Len=0"
"2559","4.758284","107.161.154.161","192.168.3.2","TCP","60","25941  >  55851 [ACK] Seq=29093 Ack=426 Win=774 Len=0"
"2560","4.761462","107.161.154.161","192.168.3.2","TCP","305","25941  >  55851 [PSH, ACK] Seq=29093 Ack=426 Win=774 Len=251"
"2561","4.764848","35.217.37.16","192.168.3.2","UDP","797","50004  >  63452 Len=755"
"2562","4.770551","35.217.16.75","192.168.3.2","UDP, HiPerConTracer","237","50002  >  63328 Len=195 (SendTTL=30, Round=158)"
"2563","4.771723","192.168.3.2","35.217.16.75","UDP, HiPerConTracer","249","63328  >  50002 Len=207 (SendTTL=39, Round=111)"
"2564","4.772657","35.217.37.16","192.168.3.2","UDP","406","50004  >  63452 Len=364"
"2565","4.780969","35.217.37.16","192.168.3.2","UDP","1049","50004  >  63452 Len=1007"
"2566","4.789595","35.217.16.75","192.168.3.2","UDP, HiPerConTracer","236","50002  >  63328 Len=194 (SendTTL=30, Round=158)"
"2567","4.790215","35.217.37.16","192.168.3.2","UDP","383","50004  >  63452 Len=341"
"2568","4.791658","192.168.3.2","35.217.16.75","UDP, HiPerConTracer","237","63328  >  50002 Len=195 (SendTTL=39, Round=111)"
"2569","4.791689","192.168.3.2","35.217.37.16","UDP","102","63452  >  50004 Len=60"
"2570","4.798898","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2571","4.799729","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2572","4.800783","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2573","4.800783","35.217.37.16","192.168.3.2","UDP","752","50004  >  63452 Len=710"
"2574","4.804903","192.168.3.2","107.161.154.161","TCP","54","55851  >  25941 [ACK] Seq=426 Ack=29344 Win=1021 Len=0"
"2575","4.805240","192.168.3.2","107.161.154.161","TCP","57","55851  >  25941 [PSH, ACK] Seq=426 Ack=29344 Win=1021 Len=3"
"2576","4.806923","192.168.3.2","107.161.154.161","TCP","57","55851  >  25941 [PSH, ACK] Seq=429 Ack=29344 Win=1021 Len=3"
"2577","4.809942","35.217.37.16","192.168.3.2","UDP","379","50004  >  63452 Len=337"
"2578","4.811286","35.217.16.75","192.168.3.2","UDP, HiPerConTracer","236","50002  >  63328 Len=194 (SendTTL=30, Round=158)"
"2579","4.811653","192.168.3.2","35.217.16.75","UDP, HiPerConTracer","233","63328  >  50002 Len=191 (SendTTL=39, Round=111)"
"2580","4.811878","107.161.154.161","192.168.3.2","TCP","221","25941  >  55851 [PSH, ACK] Seq=29344 Ack=426 Win=774 Len=167"
"2581","4.814993","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2582","4.815523","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2583","4.815817","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2584","4.816968","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2585","4.817163","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2586","4.817252","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2587","4.818214","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2588","4.818302","35.217.37.16","192.168.3.2","UDP","1016","50004  >  63452 Len=974"
"2589","4.830186","35.217.37.16","192.168.3.2","UDP","418","50004  >  63452 Len=376"
"2590","4.831002","35.217.16.75","192.168.3.2","UDP, HiPerConTracer","239","50002  >  63328 Len=197 (SendTTL=30, Round=158)"
"2591","4.831649","192.168.3.2","35.217.16.75","UDP, HiPerConTracer","233","63328  >  50002 Len=191 (SendTTL=39, Round=111)"
"2592","4.831668","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2593","4.833206","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2594","4.833206","35.217.37.16","192.168.3.2","UDP","193","50004  >  63452 Len=151"
"2595","4.840554","192.168.3.2","35.217.37.16","UDP","102","63452  >  50004 Len=60"
"2596","4.849775","192.168.3.2","35.217.37.16","RTCP","118","Receiver Report   "
"2597","4.849821","35.217.16.75","192.168.3.2","UDP, HiPerConTracer","237","50002  >  63328 Len=195 (SendTTL=30, Round=158)"
"2598","4.850076","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2599","4.850301","35.217.37.16","192.168.3.2","UDP","450","50004  >  63452 Len=408"
"2600","4.850301","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2601","4.850909","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2602","4.851623","192.168.3.2","35.217.16.75","UDP, HiPerConTracer","227","63328  >  50002 Len=185 (SendTTL=39, Round=111)"
"2603","4.851641","35.217.37.16","192.168.3.2","UDP","562","50004  >  63452 Len=520"
"2604","4.857959","107.161.154.161","192.168.3.2","TCP","60","25941  >  55851 [ACK] Seq=29511 Ack=432 Win=774 Len=0"
"2605","4.861252","107.161.154.161","192.168.3.2","TCP","175","25941  >  55851 [PSH, ACK] Seq=29511 Ack=432 Win=774 Len=121"
"2606","4.861272","192.168.3.2","107.161.154.161","TCP","54","55851  >  25941 [ACK] Seq=432 Ack=29632 Win=1020 Len=0"
"2607","4.864529","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2608","4.865028","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2609","4.866224","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2610","4.866224","35.217.37.16","192.168.3.2","UDP","1167","50004  >  63452 Len=1125"
"2611","4.869488","35.217.37.16","192.168.3.2","UDP","434","50004  >  63452 Len=392"
"2612","4.872384","192.168.3.2","35.217.16.75","UDP, HiPerConTracer","229","63328  >  50002 Len=187 (SendTTL=39, Round=111)"
"2613","4.873492","35.217.16.75","192.168.3.2","UDP, HiPerConTracer","89","50002  >  63328 Len=47 (SendTTL=30, Round=158)"
"2614","4.881953","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2615","4.882196","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2616","4.882856","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2617","4.884067","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2618","4.884201","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2619","4.884295","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2620","4.884431","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2621","4.884719","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2622","4.884914","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2623","4.885659","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2624","4.885758","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2625","4.886965","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2626","4.887059","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2627","4.887205","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2628","4.887908","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2629","4.887908","35.217.37.16","192.168.3.2","UDP","729","50004  >  63452 Len=687"
"2630","4.891298","192.168.3.2","35.217.37.16","UDP","110","63452  >  50004 Len=68"
"2631","4.891610","192.168.3.2","35.217.16.75","UDP, HiPerConTracer","206","63328  >  50002 Len=164 (SendTTL=39, Round=111)"
"2632","4.891962","35.217.37.16","192.168.3.2","UDP","403","50004  >  63452 Len=361"
"2633","4.893787","35.217.16.75","192.168.3.2","UDP, HiPerConTracer","89","50002  >  63328 Len=47 (SendTTL=30, Round=158)"
"2634","4.895555","188.114.98.224","192.168.3.2","TCP","66","[TCP Retransmission] 443  >  56184 [FIN, ACK] Seq=1 Ack=1 Win=9 Len=0 SLE=106 SRE=203"
"2635","4.897518","35.217.37.16","192.168.3.2","UDP","867","50004  >  63452 Len=825"
"2636","4.905232","192.168.3.2","107.161.154.161","TCP","57","55851  >  25941 [PSH, ACK] Seq=432 Ack=29632 Win=1020 Len=3"
"2637","4.906771","35.217.16.75","192.168.3.2","UDP, HiPerConTracer","89","50002  >  63328 Len=47 (SendTTL=30, Round=158)"
"2638","4.907141","192.168.3.2","107.161.154.161","TCP","57","55851  >  25941 [PSH, ACK] Seq=435 Ack=29632 Win=1020 Len=3"
"2639","4.910268","35.217.37.16","192.168.3.2","UDP","393","50004  >  63452 Len=351"
"2640","4.911687","192.168.3.2","35.217.16.75","UDP, HiPerConTracer","200","63328  >  50002 Len=158 (SendTTL=39, Round=111)"
"2641","4.912214","107.161.154.161","192.168.3.2","TCP","250","25941  >  55851 [PSH, ACK] Seq=29632 Ack=432 Win=774 Len=196"
"2642","4.912234","192.168.3.2","107.161.154.161","TCP","54","55851  >  25941 [ACK] Seq=438 Ack=29828 Win=1025 Len=0"
"2643","4.914661","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2644","4.915741","35.217.37.16","192.168.3.2","UDP","556","50004  >  63452 Len=514"
"2645","4.927287","35.217.16.75","192.168.3.2","UDP, HiPerConTracer","89","50002  >  63328 Len=47 (SendTTL=30, Round=158)"
"2646","4.930424","35.217.37.16","192.168.3.2","UDP","393","50004  >  63452 Len=351"
"2647","4.931629","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2648","4.931652","192.168.3.2","35.217.16.75","UDP, HiPerConTracer","223","63328  >  50002 Len=181 (SendTTL=39, Round=111)"
"2649","4.932962","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2650","4.933053","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2651","4.933185","35.217.37.16","192.168.3.2","UDP","1095","50004  >  63452 Len=1053"
"2652","4.942537","192.168.3.2","35.217.37.16","UDP","94","63452  >  50004 Len=52"
"2653","4.947303","35.217.16.75","192.168.3.2","UDP, HiPerConTracer","89","50002  >  63328 Len=47 (SendTTL=30, Round=158)"
"2654","4.949465","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2655","4.949650","35.217.37.16","192.168.3.2","UDP","418","50004  >  63452 Len=376"
"2656","4.949820","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2657","4.950608","35.217.37.16","192.168.3.2","UDP","1231","50004  >  63452 Len=1189"
"2658","4.951597","192.168.3.2","35.217.16.75","UDP, HiPerConTracer","196","63328  >  50002 Len=154 (SendTTL=39, Round=111)"
"2659","4.958162","107.161.154.161","192.168.3.2","TCP","60","25941  >  55851 [ACK] Seq=29828 Ack=438 Win=774 Len=0"
"2660","4.961200","107.161.154.161","192.168.3.2","TCP","246","25941  >  55851 [PSH, ACK] Seq=29828 Ack=438 Win=774 Len=192"
"2661","4.965126","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2662","4.965838","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
"2663","4.966120","35.217.37.16","192.168.3.2","UDP","1257","50004  >  63452 Len=1215"
